timestamp,open,high,low,close,volume,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,date,time
2022-01-04 23:59:00,45862.93,45875.76,45832.01,45832.01,11.86031,543861.6504994,525,2.86943,131565.9882037,2022-01-04,23:59:00
2022-01-03 23:59:00,46423.67,46450.0,46407.7,46446.1,33.30992,1546480.6789515,704,23.30127,1081790.9331867,2022-01-03,23:59:00
2022-01-02 23:59:00,47317.04,47317.04,47283.71,47286.18,4.49544,212650.7490503,270,1.49648,70786.0656596,2022-01-02,23:59:00
2022-01-01 23:59:00,47722.98,47741.23,47700.0,47722.65,18.76054,895351.4119159,633,12.42697,593091.0678994,2022-01-01,23:59:00
2021-12-31 23:59:00,46186.33,46233.1,46179.63,46216.93,23.12242,1068638.3574564,509,9.49359,438771.2802174,2021-12-31,23:59:00
2021-12-30 23:59:00,47139.98,47141.73,47116.71,47120.87,3.97618,187407.572887,336,0.88827,41866.9158904,2021-12-30,23:59:00
2021-12-29 23:59:00,46417.84,46477.24,46417.84,46464.66,32.308,1500593.3448113,874,20.07247,932209.7639006,2021-12-29,23:59:00
2021-12-28 23:59:00,47566.81,47566.86,47507.84,47543.74,17.12547,814115.0228305,686,7.74293,368034.8166553,2021-12-28,23:59:00
2021-12-27 23:59:00,50675.54,50711.81,50652.84,50701.44,10.17284,515453.430056,513,6.51664,330193.1768499,2021-12-27,23:59:00
2021-12-26 23:59:00,50789.67,50797.2,50758.55,50775.49,7.55482,383640.9213065,343,4.16621,211582.0085644,2021-12-26,23:59:00
2021-12-25 23:59:00,50399.87,50438.29,50374.28,50399.66,28.32108,1427816.5172453,736,14.05726,708724.9923996,2021-12-25,23:59:00
2021-12-24 23:59:00,50772.06,50820.0,50765.24,50820.0,9.68597,491958.1074338,437,6.11119,310406.390506,2021-12-24,23:59:00
2021-12-23 23:59:00,50762.67,50838.82,50762.67,50838.81,12.43636,631751.2181069,567,8.98576,456451.2846613,2021-12-23,23:59:00
2021-12-22 23:59:00,48594.99,48606.07,48587.52,48588.16,9.00805,437764.6169108,391,2.54629,123745.7384334,2021-12-22,23:59:00
2021-12-21 23:59:00,48889.1,48913.88,48858.6,48889.88,22.22613,1086506.4258975,567,7.03778,344100.4275426,2021-12-21,23:59:00
2021-12-20 23:59:00,46892.63,46914.19,46881.44,46914.16,13.15393,616799.2375425,474,5.2747,247333.527361,2021-12-20,23:59:00
2021-12-19 23:59:00,46689.12,46724.14,46680.0,46681.23,16.42495,767014.7118366,572,9.18301,428863.0169828,2021-12-19,23:59:00
2021-12-18 23:59:00,46823.18,46853.94,46821.7,46834.48,6.45051,302148.9589232,398,3.32531,155766.0766949,2021-12-18,23:59:00
2021-12-17 23:59:00,46116.21,46176.47,46116.21,46131.2,26.51165,1223425.0047455,845,9.21037,425028.4318239,2021-12-17,23:59:00
2021-12-16 23:59:00,47652.88,47661.85,47621.6,47632.38,9.73772,463952.6394181,614,4.87311,232180.6880562,2021-12-16,23:59:00
2021-12-15 23:59:00,48861.26,48879.99,48858.94,48864.98,9.04014,441763.4818846,459,4.0352,197188.514732,2021-12-15,23:59:00
2021-12-14 23:59:00,48368.49,48392.22,48336.95,48343.28,10.41001,503488.9830712,501,5.87941,284351.8229632,2021-12-14,23:59:00
2021-12-13 23:59:00,46722.22,46738.34,46680.59,46702.75,14.72004,687536.7427665,606,7.38013,344730.9952575,2021-12-13,23:59:00
2021-12-12 23:59:00,50075.4,50078.09,50050.41,50053.9,5.88946,294889.7028956,366,2.30194,115251.9270758,2021-12-12,23:59:00
2021-12-11 23:59:00,49326.86,49390.0,49274.63,49389.99,20.09034,990462.2998478,672,8.5794,423024.505094,2021-12-11,23:59:00
2021-12-10 23:59:00,47137.68,47200.0,47100.0,47140.54,33.61958,1584704.0571612,978,13.02959,614248.7260413,2021-12-10,23:59:00
2021-12-09 23:59:00,47651.76,47651.77,47533.31,47545.59,24.49973,1165826.2159045,678,15.54169,739580.4284749,2021-12-09,23:59:00
2021-12-08 23:59:00,50470.35,50473.11,50445.76,50471.19,8.61476,434705.2827461,478,4.98889,251749.8851989,2021-12-08,23:59:00
2021-12-07 23:59:00,50599.11,50599.12,50568.18,50588.95,6.56857,332286.0954536,300,3.48602,176350.8739673,2021-12-07,23:59:00
2021-12-06 23:59:00,50532.04,50557.39,50433.64,50441.92,52.29342,2641608.7826021,1045,20.9844,1060246.0859054,2021-12-06,23:59:00
2021-12-05 23:59:00,49333.35,49396.33,49304.58,49396.33,23.04999,1137748.6929179,863,11.08114,546980.9948222,2021-12-05,23:59:00
2021-12-04 23:59:00,49168.34,49294.22,49150.79,49152.47,47.47732,2336958.5249338,1168,31.54479,1552665.9456002,2021-12-04,23:59:00
2021-12-03 23:59:00,53529.68,53702.39,53529.68,53601.05,24.98592,1339843.2676844,934,16.15312,866144.090534,2021-12-03,23:59:00
2021-12-02 23:59:00,56502.62,56505.94,56472.49,56480.34,13.25494,748760.9772981,773,7.09036,400525.0763712,2021-12-02,23:59:00
2021-12-01 23:59:00,57200.0,57216.78,57183.84,57184.07,9.7974,560377.6673337,440,4.92435,281660.0803047,2021-12-01,23:59:00
2021-11-30 23:59:00,56991.48,57012.2,56835.92,56950.56,33.14137,1886945.6955533,924,15.35747,874196.0514124,2021-11-30,23:59:00
2021-11-29 23:59:00,57770.14,57780.62,57741.82,57776.25,10.52769,608106.0542292,726,6.8258,394269.4496517,2021-11-29,23:59:00
2021-11-28 23:59:00,57215.83,57299.66,57166.14,57274.88,30.89142,1768494.0728008,1093,13.16176,753455.2372424,2021-11-28,23:59:00
2021-11-27 23:59:00,54761.6,54834.27,54710.92,54721.03,39.80123,2180510.9866815,872,15.37657,842241.662712,2021-11-27,23:59:00
2021-11-26 23:59:00,53529.48,53770.0,53521.0,53726.53,81.86403,4386863.2967489,1949,35.72585,1915130.6280815,2021-11-26,23:59:00
2021-11-25 23:59:00,58886.99,58960.82,58854.12,58960.36,14.96266,881381.6845262,626,9.15528,539268.6275876,2021-11-25,23:59:00
2021-11-24 23:59:00,57158.17,57193.14,57130.99,57138.29,19.92652,1139187.7282714,753,13.86652,792747.6950973,2021-11-24,23:59:00
2021-11-23 23:59:00,57540.6,57592.78,57524.99,57541.27,24.47158,1408343.0965423,722,14.38094,827641.3360332,2021-11-23,23:59:00
2021-11-22 23:59:00,56257.86,56311.05,56240.0,56247.18,11.7294,660079.4236666,569,5.95444,335077.2188456,2021-11-22,23:59:00
2021-11-21 23:59:00,58673.56,58751.32,58578.6,58622.02,42.18619,2475512.8839795,1370,24.29962,1425760.1431058,2021-11-21,23:59:00
2021-11-20 23:59:00,59673.13,59707.68,59656.71,59707.51,7.7222,460869.0695754,443,2.81354,167906.8244545,2021-11-20,23:59:00
2021-11-19 23:59:00,58069.83,58085.36,58041.82,58052.24,25.43801,1476936.6197383,521,7.71482,447888.9432523,2021-11-19,23:59:00
2021-11-18 23:59:00,56937.24,56985.73,56865.57,56891.62,31.51592,1794606.4787934,1000,10.78178,613886.9267326,2021-11-18,23:59:00
2021-11-17 23:59:00,60345.63,60394.51,60344.85,60344.87,11.49879,694131.6984535,558,4.25706,256962.4299439,2021-11-17,23:59:00
2021-11-16 23:59:00,60093.81,60146.99,60000.0,60058.87,75.58226,4539140.9194985,1778,27.28113,1638889.0296226,2021-11-16,23:59:00
2021-11-15 23:59:00,63548.7,63629.82,63536.58,63606.74,20.23984,1287130.243248,656,12.74046,810139.603109,2021-11-15,23:59:00
2021-11-14 23:59:00,65477.82,65550.51,65469.4,65519.1,63.34429,4149289.1627097,1376,30.13844,1974313.4308613,2021-11-14,23:59:00
2021-11-13 23:59:00,64385.17,64400.03,64380.0,64380.0,7.37495,474851.3220574,246,1.74771,112539.8448125,2021-11-13,23:59:00
2021-11-12 23:59:00,64173.7,64173.7,64109.64,64122.23,8.45281,542115.5142443,492,3.27238,209857.4788775,2021-11-12,23:59:00
2021-11-11 23:59:00,64823.99,64824.0,64774.04,64774.26,13.08584,847968.6637393,741,4.84184,313773.5775026,2021-11-11,23:59:00
2021-11-10 23:59:00,64991.79,65011.27,64882.42,64882.43,37.99815,2467568.0197282,1182,11.46158,744487.0217787,2021-11-10,23:59:00
2021-11-09 23:59:00,66923.85,66947.67,66886.0,66947.66,9.35876,626263.3841841,630,5.08469,340243.6647051,2021-11-09,23:59:00
2021-11-08 23:59:00,67537.38,67550.0,67500.0,67525.83,30.55772,2063369.5419006,1105,20.20741,1364475.3538024,2021-11-08,23:59:00
2021-11-07 23:59:00,63276.08,63286.35,63250.01,63273.59,43.11052,2727466.4863566,1699,28.62294,1810835.1765819,2021-11-07,23:59:00
2021-11-06 23:59:00,61454.05,61470.93,61454.05,61470.61,8.56731,526587.4542813,509,5.40237,332049.9234234,2021-11-06,23:59:00
2021-11-05 23:59:00,60980.52,60980.53,60937.11,60937.12,5.21939,318148.8595511,448,2.88439,175815.379618,2021-11-05,23:59:00
2021-11-04 23:59:00,61381.38,61432.47,61381.37,61395.01,13.59674,834940.9884511,583,9.03012,554492.9867122,2021-11-04,23:59:00
2021-11-03 23:59:00,62908.78,62920.39,62884.15,62896.48,8.85498,557036.0739575,573,4.97152,312741.9841303,2021-11-03,23:59:00
2021-11-02 23:59:00,63186.01,63220.58,63167.4,63219.99,14.86588,939442.8990872,716,8.87119,560623.3827694,2021-11-02,23:59:00
2021-11-01 23:59:00,60949.22,60953.01,60883.03,60911.11,24.27427,1478747.7417351,1062,14.26086,868795.7186447,2021-11-01,23:59:00
2021-10-31 23:59:00,61286.94,61321.69,61278.95,61299.8,24.64739,1510635.529654,600,16.1609,990421.7923541,2021-10-31,23:59:00
2021-10-30 23:59:00,61858.63,61894.83,61807.99,61859.19,33.6885,2083712.1497212,1178,17.2669,1067998.7285308,2021-10-30,23:59:00
2021-10-29 23:59:00,62224.99,62263.94,62224.98,62253.71,15.53865,967206.8937578,538,9.11662,567434.5627427,2021-10-29,23:59:00
2021-10-28 23:59:00,60599.84,60600.0,60561.08,60575.89,24.35203,1475300.7030949,663,11.18754,677707.9998177,2021-10-28,23:59:00
2021-10-27 23:59:00,58415.04,58450.0,58401.65,58413.44,26.76549,1563852.6888587,732,13.85474,809481.5687669,2021-10-27,23:59:00
2021-10-26 23:59:00,60325.49,60349.4,60281.39,60328.81,69.35579,4182998.9457897,975,26.46864,1596115.6331607,2021-10-26,23:59:00
2021-10-25 23:59:00,63074.27,63087.55,63060.67,63078.78,10.7593,678617.7130508,490,6.07802,383367.2608485,2021-10-25,23:59:00
2021-10-24 23:59:00,60883.76,60887.09,60850.83,60852.22,6.44252,392150.6691119,376,3.01609,183575.2725062,2021-10-24,23:59:00
2021-10-23 23:59:00,61331.55,61336.86,61286.74,61286.75,11.15771,684120.9087751,548,3.81357,233827.5044021,2021-10-23,23:59:00
2021-10-22 23:59:00,60688.0,60693.04,60685.05,60688.22,9.87758,599470.7273944,484,4.40843,267542.9835146,2021-10-22,23:59:00
2021-10-21 23:59:00,62180.02,62227.27,62157.31,62193.15,13.93793,866910.5671368,596,5.19736,323258.931834,2021-10-21,23:59:00
2021-10-20 23:59:00,65995.46,66022.7,65950.67,66001.41,23.72198,1565232.9840584,921,9.73458,642295.5098467,2021-10-20,23:59:00
2021-10-19 23:59:00,64252.72,64284.68,64229.02,64280.59,13.57777,872378.4181137,535,7.74219,497428.3885615,2021-10-19,23:59:00
2021-10-18 23:59:00,62019.99,62062.4,62002.97,62009.84,25.35686,1572994.6407094,684,13.68636,849012.375277,2021-10-18,23:59:00
2021-10-17 23:59:00,61535.76,61550.0,61507.39,61528.33,15.65085,963017.1700617,574,5.18821,319199.4652172,2021-10-17,23:59:00
2021-10-16 23:59:00,60884.07,60900.0,60851.76,60875.57,9.77249,594896.4017437,399,2.97079,180835.3436404,2021-10-16,23:59:00
2021-10-15 23:59:00,61639.98,61717.69,61608.98,61672.42,90.78778,5600078.6164791,1585,61.39382,3787173.6758255,2021-10-15,23:59:00
2021-10-14 23:59:00,57312.49,57357.99,57305.04,57347.94,12.59871,722392.1281568,585,6.49597,372474.7646882,2021-10-14,23:59:00
2021-10-13 23:59:00,57391.77,57397.46,57358.58,57367.0,8.26036,474004.8122663,517,3.69943,212280.5383907,2021-10-13,23:59:00
2021-10-12 23:59:00,56030.59,56033.56,55938.6,55996.93,47.03365,2632851.3184378,1452,22.75128,1273589.8326185,2021-10-12,23:59:00
2021-10-11 23:59:00,57461.58,57500.0,57431.11,57471.35,37.29732,2143911.2222531,947,21.66962,1245706.5999449,2021-10-11,23:59:00
2021-10-10 23:59:00,54701.01,54725.09,54658.53,54659.0,44.88813,2455016.392746,1005,23.59669,1290552.763031,2021-10-10,23:59:00
2021-10-09 23:59:00,54956.89,54985.86,54858.09,54949.72,79.67222,4376760.9502481,1972,34.36804,1887990.0954854,2021-10-09,23:59:00
2021-10-08 23:59:00,53963.99,53968.97,53905.92,53951.43,12.45777,671992.952051,580,7.32676,395195.6619033,2021-10-08,23:59:00
2021-10-07 23:59:00,53760.01,53785.22,53758.0,53785.22,8.22815,442401.4605327,414,5.57723,299878.5168549,2021-10-07,23:59:00
2021-10-06 23:59:00,55328.28,55332.26,55302.01,55315.0,22.29244,1233202.0601066,717,8.70744,481704.5449358,2021-10-06,23:59:00
2021-10-05 23:59:00,51491.31,51523.54,51450.01,51471.99,14.91056,767747.5076395,634,4.57248,235432.6781494,2021-10-05,23:59:00
2021-10-04 23:59:00,49197.53,49300.0,49192.26,49224.94,37.8114,1862073.7828562,1046,21.10446,1039266.7654532,2021-10-04,23:59:00
2021-10-03 23:59:00,48186.56,48207.46,48185.01,48200.01,25.54754,1231309.5437103,714,11.88298,572682.6358879,2021-10-03,23:59:00
2021-10-02 23:59:00,47685.37,47694.16,47628.88,47634.9,20.33653,969305.4302033,809,8.80013,419451.8447633,2021-10-02,23:59:00
2021-10-01 23:59:00,48150.0,48171.37,48123.0,48141.61,13.26086,638520.2298203,699,5.62741,270952.9246879,2021-10-01,23:59:00
2021-09-30 23:59:00,43776.3,43830.76,43766.74,43824.1,16.92763,741330.187771,545,9.33287,408725.2029023,2021-09-30,23:59:00
2021-09-29 23:59:00,41551.02,41567.04,41516.63,41524.28,9.98665,414855.6439406,381,3.9244,163001.0176211,2021-09-29,23:59:00
2021-09-28 23:59:00,40986.5,41064.73,40977.72,41026.54,37.04114,1519728.4224851,862,21.25519,872054.1696924,2021-09-28,23:59:00
2021-09-27 23:59:00,42200.77,42209.7,42145.59,42147.35,38.62688,1628715.4180106,633,24.18652,1019637.876976,2021-09-27,23:59:00
2021-09-26 23:59:00,43153.49,43210.69,43142.07,43160.9,10.38146,448262.0520217,536,7.6553,330570.1901995,2021-09-26,23:59:00
2021-09-25 23:59:00,42664.93,42686.26,42660.0,42670.64,9.18173,391835.1900782,452,4.98748,212840.5065312,2021-09-25,23:59:00
2021-09-24 23:59:00,42796.29,42836.64,42796.28,42810.57,19.40526,830912.5042041,588,11.52332,493364.7645355,2021-09-24,23:59:00
2021-09-23 23:59:00,44861.36,44867.93,44848.2,44865.26,24.32578,1091299.3028083,505,14.00059,628125.3994774,2021-09-23,23:59:00
2021-09-22 23:59:00,43544.44,43566.15,43530.0,43543.61,40.21196,1751029.8013183,580,27.50088,1197510.6159815,2021-09-22,23:59:00
2021-09-21 23:59:00,40728.45,40737.94,40599.51,40734.38,90.55892,3684478.9368594,1179,49.7466,2023777.9747921,2021-09-21,23:59:00
2021-09-20 23:59:00,42829.82,43042.16,42826.97,43015.62,61.11996,2624877.9885742,1220,32.64006,1401767.1866352,2021-09-20,23:59:00
2021-09-19 23:59:00,47236.55,47246.99,47230.0,47241.75,10.94667,517087.8613842,523,6.53054,308489.7068809,2021-09-19,23:59:00
2021-09-18 23:59:00,48316.82,48333.9,48275.51,48292.74,61.57163,2974621.0825809,834,16.20642,782851.6845237,2021-09-18,23:59:00
2021-09-17 23:59:00,47288.68,47299.99,47273.07,47299.98,15.08216,713136.6454753,451,11.28051,533381.4750729,2021-09-17,23:59:00
2021-09-16 23:59:00,47761.67,47768.19,47733.06,47737.82,10.64003,508072.9636839,495,5.8536,279519.8918659,2021-09-16,23:59:00
2021-09-15 23:59:00,48152.64,48158.12,48110.08,48121.41,23.94329,1152466.3726167,615,8.40335,404446.9197259,2021-09-15,23:59:00
2021-09-14 23:59:00,47058.59,47138.42,47044.14,47111.52,36.94375,1739564.6187684,900,19.59817,922748.3408357,2021-09-14,23:59:00
2021-09-13 23:59:00,44931.85,44952.9,44926.51,44940.73,16.49679,741325.6454783,475,5.75417,258589.4915527,2021-09-13,23:59:00
2021-09-12 23:59:00,46066.57,46077.07,46015.24,46025.24,13.33247,613940.7623228,606,6.49534,299147.2091457,2021-09-12,23:59:00
2021-09-11 23:59:00,45157.23,45173.69,45126.53,45173.69,14.23217,642538.707818,871,11.46743,517703.9227187,2021-09-11,23:59:00
2021-09-10 23:59:00,44853.52,44864.74,44831.0,44850.91,29.18061,1308721.280804,660,17.58941,788828.926744,2021-09-10,23:59:00
2021-09-09 23:59:00,46378.24,46395.14,46354.03,46395.14,14.14527,655970.1550644,688,8.83721,409802.5425361,2021-09-09,23:59:00
2021-09-08 23:59:00,46064.38,46080.03,46027.95,46048.31,77.51008,3569179.8775925,1107,19.20521,884417.2061966,2021-09-08,23:59:00
2021-09-07 23:59:00,46773.87,46868.57,46741.88,46863.73,28.27863,1323099.6441553,769,12.29466,575318.7141864,2021-09-07,23:59:00
2021-09-06 23:59:00,52637.25,52684.04,52636.21,52663.9,16.33371,860095.7679387,797,10.42109,548748.2250385,2021-09-06,23:59:00
2021-09-05 23:59:00,51741.45,51765.02,51740.0,51756.88,20.79018,1075926.0983685,496,11.06502,572634.1675916,2021-09-05,23:59:00
2021-09-04 23:59:00,49921.74,49921.75,49905.71,49915.64,15.23237,760282.5957055,807,5.82959,290971.3559803,2021-09-04,23:59:00
2021-09-03 23:59:00,49999.01,49999.15,49976.66,49999.14,27.72303,1385831.0644415,717,16.25202,812398.3313332,2021-09-03,23:59:00
2021-09-02 23:59:00,49295.08,49295.08,49234.25,49246.64,32.24589,1588659.2098667,798,12.02151,592209.5473647,2021-09-02,23:59:00
2021-09-01 23:59:00,48819.73,48855.41,48801.4,48810.52,43.20608,2109662.2979265,965,20.80316,1015826.7818732,2021-09-01,23:59:00
2021-08-31 23:59:00,47130.89,47130.89,47100.89,47100.89,22.50441,1060434.0244982,437,10.49114,494374.6799731,2021-08-31,23:59:00
2021-08-30 23:59:00,47023.83,47032.54,46963.82,46982.91,31.79158,1493988.8069235,881,12.80194,601617.6134269,2021-08-30,23:59:00
2021-08-29 23:59:00,48769.66,48785.18,48758.75,48767.83,8.45523,412378.7590146,423,3.78284,184493.4127004,2021-08-29,23:59:00
2021-08-28 23:59:00,48862.5,48895.36,48862.5,48895.35,8.07768,394843.2880491,312,4.54695,222247.855267,2021-08-28,23:59:00
2021-08-27 23:59:00,49042.21,49090.0,49014.65,49069.9,32.59808,1599143.0712998,647,21.53736,1056493.1696514,2021-08-27,23:59:00
2021-08-26 23:59:00,46919.69,46919.69,46818.0,46843.87,43.8178,2052940.2949452,1728,23.6334,1107388.7939402,2021-08-26,23:59:00
2021-08-25 23:59:00,48949.48,49009.99,48949.48,48973.32,18.854088,923635.14490951,574,9.642345,472299.8329207,2021-08-25,23:59:00
2021-08-24 23:59:00,47668.69,47731.68,47668.68,47674.01,22.093225,1053936.92068206,655,8.397221,400570.97952739,2021-08-24,23:59:00
2021-08-23 23:59:00,49508.12,49540.16,49488.85,49488.85,21.388067,1059104.14158759,567,13.055098,646457.38496965,2021-08-23,23:59:00
2021-08-22 23:59:00,49276.59,49276.59,49228.83,49239.22,25.489953,1255430.23609948,591,7.178133,353523.37474493,2021-08-22,23:59:00
2021-08-21 23:59:00,48865.96,48913.0,48806.58,48821.87,46.182763,2255947.18307267,1425,17.845963,871733.55624997,2021-08-21,23:59:00
2021-08-20 23:59:00,49311.02,49328.9,49281.23,49322.47,28.418435,1401308.84341866,709,14.078982,694170.84620247,2021-08-20,23:59:00
2021-08-19 23:59:00,46733.3,46766.78,46733.29,46760.62,28.574255,1335877.2267607,718,16.172189,756050.7649638,2021-08-19,23:59:00
2021-08-18 23:59:00,44742.16,44762.39,44683.39,44705.29,47.848401,2139934.77162967,1411,18.321825,819326.74293797,2021-08-18,23:59:00
2021-08-17 23:59:00,44687.87,44723.94,44665.01,44695.95,23.421702,1046670.16008397,669,13.594611,607517.51346318,2021-08-17,23:59:00
2021-08-16 23:59:00,45990.63,46000.74,45894.74,45901.29,28.743446,1320300.58684152,924,12.455422,572227.60363924,2021-08-16,23:59:00
2021-08-15 23:59:00,47010.69,47020.3,46957.45,46973.82,34.869146,1638497.50004781,1243,14.593459,685782.56433793,2021-08-15,23:59:00
2021-08-14 23:59:00,47064.13,47078.9,47056.99,47068.51,13.394355,630450.33623138,473,8.591947,404423.02373484,2021-08-14,23:59:00
2021-08-13 23:59:00,47794.98,47819.95,47785.2,47800.0,18.45307,882135.18335775,1117,7.439193,355609.54454163,2021-08-13,23:59:00
2021-08-12 23:59:00,44380.3,44424.0,44375.99,44399.0,32.374471,1437437.21273709,729,19.512942,866478.06596303,2021-08-12,23:59:00
2021-08-11 23:59:00,45550.01,45566.31,45510.66,45511.0,36.354442,1655599.76206834,1900,7.248619,330140.06462038,2021-08-11,23:59:00
2021-08-10 23:59:00,45571.72,45600.0,45569.87,45584.99,14.885287,678520.31500064,513,12.030594,548389.04209228,2021-08-10,23:59:00
2021-08-09 23:59:00,46335.68,46335.68,46250.0,46253.4,23.426647,1084280.90346852,579,9.714975,449633.24632798,2021-08-09,23:59:00
2021-08-08 23:59:00,43778.67,43835.91,43778.67,43794.37,44.353687,1942758.43598501,1135,34.154631,1495938.71561373,2021-08-08,23:59:00
2021-08-07 23:59:00,44513.44,44627.69,44505.0,44572.54,69.319938,3088924.57294262,1176,38.804105,1728719.27233943,2021-08-07,23:59:00
2021-08-06 23:59:00,42785.6,42839.77,42764.05,42836.87,55.893594,2391785.30796305,887,28.016204,1198793.412679,2021-08-06,23:59:00
2021-08-05 23:59:00,40867.18,40867.18,40852.51,40862.46,24.366959,995617.82616192,460,11.71758,478761.04654903,2021-08-05,23:59:00
2021-08-04 23:59:00,39743.55,39745.0,39716.58,39723.18,16.069166,638455.07563521,416,9.416532,374133.08255987,2021-08-04,23:59:00
2021-08-03 23:59:00,38134.6,38210.87,38131.63,38207.05,41.780576,1595242.18602177,727,20.676904,789437.64916567,2021-08-03,23:59:00
2021-08-02 23:59:00,39170.61,39181.14,39135.76,39147.82,19.794549,775213.21354565,494,5.326637,208572.5324442,2021-08-02,23:59:00
2021-08-01 23:59:00,39968.81,39970.14,39840.22,39845.44,48.817864,1947367.49371533,1240,21.929263,874788.59529528,2021-08-01,23:59:00
2021-07-31 23:59:00,41593.93,41600.0,41291.64,41461.83,284.327284,11767522.39532305,5265,127.449646,5274999.92539298,2021-07-31,23:59:00
2021-07-30 23:59:00,42234.71,42316.71,42145.52,42206.37,258.992681,10940318.22481259,7261,135.027968,5705329.69214615,2021-07-30,23:59:00
2021-07-29 23:59:00,39991.27,40026.6,39976.87,40016.48,18.783464,751384.71309987,545,11.470343,458852.27876072,2021-07-29,23:59:00
2021-07-28 23:59:00,39990.01,40025.22,39942.67,40019.56,35.502917,1420055.07585143,1400,14.56057,582448.47898305,2021-07-28,23:59:00
2021-07-27 23:59:00,39394.0,39542.61,39394.0,39457.87,322.691129,12740090.25634503,4848,222.899153,8800364.81931989,2021-07-27,23:59:00
2021-07-26 23:59:00,37295.57,37316.28,37229.1,37237.6,42.403805,1580607.51676142,1426,10.441979,389246.80457385,2021-07-26,23:59:00
2021-07-25 23:59:00,35342.53,35398.0,35340.0,35381.02,93.822964,3318725.97285442,1202,57.672784,2040015.95124467,2021-07-25,23:59:00
2021-07-24 23:59:00,34266.52,34268.0,34240.0,34258.14,17.975983,615732.01608427,442,9.618454,329463.47367153,2021-07-24,23:59:00
2021-07-23 23:59:00,33579.23,33650.0,33565.38,33634.09,144.581182,4858943.05263739,2675,78.976816,2654396.69442521,2021-07-23,23:59:00
2021-07-22 23:59:00,32303.18,32303.18,32287.82,32287.83,12.762243,412159.68008518,406,7.662687,247471.38000914,2021-07-22,23:59:00
2021-07-21 23:59:00,32099.55,32144.52,32099.55,32144.51,25.067777,805230.29747543,527,12.686945,407512.36091064,2021-07-21,23:59:00
2021-07-20 23:59:00,29793.5,29793.5,29782.11,29790.35,40.535357,1207650.54945255,400,3.074115,91577.4980738,2021-07-20,23:59:00
2021-07-19 23:59:00,30809.09,30839.66,30809.09,30839.65,16.209895,499595.99063948,459,10.377629,319853.40282833,2021-07-19,23:59:00
2021-07-18 23:59:00,31770.0,31789.77,31761.43,31778.56,40.427768,1284526.83682608,523,12.522059,397911.32348152,2021-07-18,23:59:00
2021-07-17 23:59:00,31512.36,31524.95,31492.32,31520.07,19.703155,620744.77366464,378,3.167282,99798.32000196,2021-07-17,23:59:00
2021-07-16 23:59:00,31393.81,31404.03,31374.1,31383.87,20.124962,631657.85813059,594,12.978221,407329.98472024,2021-07-16,23:59:00
2021-07-15 23:59:00,31823.9,31898.0,31819.82,31880.0,169.077465,5387878.95733012,2332,85.248966,2716548.58665462,2021-07-15,23:59:00
2021-07-14 23:59:00,32816.34,32833.71,32816.34,32820.02,6.638736,217907.01232533,311,4.220668,138544.40411566,2021-07-14,23:59:00
2021-07-13 23:59:00,32697.83,32739.62,32697.83,32729.77,29.350428,960319.46962675,541,16.668047,545337.03442169,2021-07-13,23:59:00
2021-07-12 23:59:00,33143.15,33174.75,33082.14,33086.63,67.476972,2235352.745179,1201,24.995968,828099.29246528,2021-07-12,23:59:00
2021-07-11 23:59:00,34227.47,34259.0,34224.77,34258.99,12.559819,430031.67094132,456,10.337137,353938.24605361,2021-07-11,23:59:00
2021-07-10 23:59:00,33511.49,33514.99,33499.61,33502.87,19.53658,654588.99718182,378,11.418395,382571.76416122,2021-07-10,23:59:00
2021-07-09 23:59:00,33792.09,33818.57,33787.47,33815.81,30.716241,1038246.48631191,630,15.329943,518185.80371703,2021-07-09,23:59:00
2021-07-08 23:59:00,32869.97,32899.56,32860.0,32875.71,31.574498,1038286.51002335,628,20.109807,661297.40217867,2021-07-08,23:59:00
2021-07-07 23:59:00,33846.89,33869.64,33843.54,33862.12,63.452297,2148234.87359358,878,49.228096,1666616.20960499,2021-07-07,23:59:00
2021-07-06 23:59:00,34236.51,34259.99,34208.0,34220.01,57.374256,1963981.08577033,822,25.871838,885711.11960263,2021-07-06,23:59:00
2021-07-05 23:59:00,33673.11,33726.54,33670.01,33690.14,83.007492,2797558.12615742,1030,37.241468,1255344.20375039,2021-07-05,23:59:00
2021-07-04 23:59:00,35311.7,35311.7,35278.0,35286.51,26.940681,950815.73249373,924,12.174182,429693.66805658,2021-07-04,23:59:00
2021-07-03 23:59:00,34665.18,34675.19,34660.92,34669.13,17.78964,616734.270089,458,8.708131,301913.54001273,2021-07-03,23:59:00
2021-07-02 23:59:00,33837.58,33837.59,33777.06,33786.55,71.013465,2400660.16315525,909,31.087161,1051042.77197618,2021-07-02,23:59:00
2021-07-01 23:59:00,33558.82,33558.82,33498.55,33504.69,27.846932,933706.59360472,776,13.069296,438223.97128697,2021-07-01,23:59:00
2021-06-30 23:59:00,35020.89,35045.0,35006.38,35045.0,20.60786,721711.35006772,520,9.076714,317905.73734506,2021-06-30,23:59:00
2021-06-29 23:59:00,35857.84,35928.92,35830.12,35911.73,70.776395,2538495.18678469,1189,41.268854,1480156.41003157,2021-06-29,23:59:00
2021-06-28 23:59:00,34454.0,34496.15,34444.4,34494.89,11.863681,408935.58670197,478,6.006537,207048.79479556,2021-06-28,23:59:00
